eventid,year,month,day,approxdate,extended,resolution,country,province,city,latitude,longitude,specificity,near_city,location,summary,crit1,crit2,crit3,doubted,alternative,multiple_attacks,success,suicide,attacktype1,attacktype2,attacktype3,targtype1,targsubtype1,corp1,target1,natlty1,targtype2,targsubtype2,corp2,target2,natlty2,targtype3,targsubtype3,corp3,target3,natlty3,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,lone_wolf,nperps,nperpcap,claimed,claimmode,claim2,claimmode2,claim3,claimmode3,compclaim,weaptype1,weapsubtype1,weaptype2,weapsubtype2,weaptype3,weapsubtype3,weaptype4,weapsubtype4,weapdetail,nkill,nkillus,nkillperp,nwound,nwoundus,nwoundperp,property,propextent,propextent,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,vehiclehij,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,nreleased,addnotes,scite1,scite2,scite3,intlog,intideo,intmisc,related
202101020001,2021,1,2,,0,,Mali,Menaka,Unknown,15.923507,2.077012,4.0,0,,"01/02/2021: Assailants detonated an explosive device targeting a French military vehicle in Menaka region, Mali. Two French soldiers were killed and one other was wounded in the blast. Jamaat Nusrat al-Islam wal Muslimin (JNIM) claimed responsibility for the incident and stated that one of the reasons for the attack was the continuing French military presence in the region.",1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Bombing/Explosion,,,Military,Military Transportation/Vehicle (excluding convoys),Operation Barkhane,Military Vehicle,France,,,,,,,,,,,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,,,,,Jamaat Nusrat al-Islam wal Muslimin (JNIM) claimed responsibility for the incident and stated that one of the reasons for the attack was the continuing French military presence in the region.,0,-99.0,0.0,1.0,"Posted to website, blog, etc.",,,,,,Explosives,Unknown Explosive Type,,,,,,,,2.0,0.0,0.0,1.0,0.0,0.0,1,4.0,Unknown,-99.0,Vehicle damaged,0.0,,,,,,,,,,,,,,,The victims included Sergeant Yvonne Huynh and Brigadier Loic Risser.,"""Two French soldiers killed in Mali: French presidency,"" Al Jazeera, January 2, 2021.","""Two French soldiers - one a woman - killed in Mali attack,"" Abu Dhabi National, January 3, 2021.","""Al-Qaeda branch claims killings of French soldiers in Mali,"" RocketNews, January 5, 2021.",0,1,1,
202101020002,2021,1,2,,0,,Niger,Tillaberi,Tchombangou,14.829722,1.812222,1.0,0,,"01/02/2021: Assailants aboard motorcycles opened fire on the village of Tchombangou, Tillaberi region, Niger. Seventy-three people were killed in the attack and thirteen were injured. This was one of two related incidents targeting villages in the area on this date. The Islamic State in the Greater Sahara (ISGS) claimed responsibility for the attack stated it was ""avenging the deaths of Muslims killed at the hands of militias"" and claimed the targets of the attack were members of government-affiliated militias. Authorities suspected the attack was conducted in retaliation for the earlier killing of two fighters by villagers.",1,1,1,0,,1.0,1,0,Armed Assault,,,Private Citizens & Property,Village/City/Town/Suburb,Tchombangou Village,Village,Niger,,,,,,,,,,,Islamic State in the Greater Sahara (ISGS),,,,,,"Islamic State in the Greater Sahara (ISGS) claimed responsibility for the attack and stated it was ""avenging the deaths of Muslims killed at the hands of militias."" ISGS also claimed the targets of the attack were members of government-affiliated militias. Authorities suspected the attack was conducted in retaliation for the earlier killing of two fighters by villagers.",0,100.0,0.0,1.0,"Posted to website, blog, etc.",,,,,,Firearms,Unknown Gun Type,Incendiary,Arson/Fire,,,,,,73.0,0.0,0.0,13.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those wounded across incidents 202101020002 and 202101020004.","""Dozens of civilians killed in Niger gun attacks,"" Al Jazeera, January 3, 2021.","""100 dead in attacks on two villages in Niger,"" The Observer Uganda, January 4, 2021.","""Dozens of civilians killed in terrorist attack in Niger,"" TRT World, January 2, 2021.",1,1,0,"202101020004, 202101020002"
202101020004,2021,1,2,,0,,Niger,Tillaberi,Zaroumdareye,14.648953,2.145024,2.0,0,,"01/02/2021: Assailants aboard motorcycles opened fire on the village of Zaroumdareye, Tillaberi region, Niger. Thirty-two people were killed in the attack and thirteen were injured. This was one of two related incidents targeting villages in the area on this date. The Islamic State in the Greater Sahara (ISGS) claimed responsibility for the attack stated it was ""avenging the deaths of Muslims killed at the hands of militia."" and claimed the targets of the attack were members of government-affiliated militias. Authorities suspected the attack was conducted in retaliation for the earlier killing of two fighters by villagers.",1,1,1,0,,1.0,1,0,Armed Assault,,,Private Citizens & Property,Village/City/Town/Suburb,Zaroumdareye Village,Village,Niger,,,,,,,,,,,Islamic State in the Greater Sahara (ISGS),,,,,,"Islamic State in the Greater Sahara (ISGS) claimed responsibility for the attack and stated it was ""avenging the deaths of Muslims killed at the hands of militias."" ISGS also claimed the targets of the attack were members of government-affiliated militias. Authorities suspected the attack was conducted in retaliation for the earlier killing of two fighters by villagers.",0,100.0,0.0,1.0,"Posted to website, blog, etc.",,,,,,Firearms,Unknown Gun Type,Incendiary,Arson/Fire,,,,,,32.0,0.0,0.0,13.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those wounded across incidents 202101020002 and 202101020004.","""Dozens of civilians killed in Niger gun attacks,"" Al Jazeera, January 3, 2021.","""100 dead in attacks on two villages in Niger,"" The Observer Uganda, January 4, 2021.","""Dozens of civilians killed in terrorist attack in Niger,"" TRT World, January 2, 2021.",1,1,0,"202101020004, 202101020002"
202101050033,2021,1,5,,0,,Mali,Mopti,Deh,14.778988,-3.259264,1.0,0,,"01/05/2021: Assailants intercepted an ambulance carrying patients in Deh, Mopti, Mali. Three critically injured patients and three staff were taken hostage. One patient died and three staff were wounded during the abduction. The hostages were released a short time later. No group claimed responsibility for the incident.",1,1,1,0,,0.0,1,0,Hostage Taking (Barricade Incident),,,NGO,International NGO,Doctors Without Borders (MSF),Ambulance,International,Government (General),"Government Personnel (excluding police, military)",Ministry of Health,Nurse,Mali,,,,,,Unknown,,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,1.0,0.0,0.0,5.0,0.0,0.0,0,,,,,1.0,6.0,-99.0,-99.0,,,,0.0,,,,,,Hostage(s) released by perpetrators,6.0,,"""World: Aid in Danger Bi-Weekly News Brief, 30 December 2020- 12 January 2021,"" ReliefWeb, January 28, 2021.",,,-9,-9,1,
202101060011,2021,1,4,,0,,Burkina Faso,Nord,Loumbila,13.848543,-2.416854,2.0,0,in Koumbri subdistrict,"01/04/2021: Assailants attacked Loumbila village, Koumbri, Nord, Burkina Faso. Six people were killed, including two members of the Volunteers for the Defense of the Homeland (VDP) and three people were injured in the attack. No group claimed responsibility; however, sources attributed the attack to Jamaat Nusrat al-Islam wal Muslimin (JNIM).",1,1,1,0,,0.0,1,0,Armed Assault,,,Private Citizens & Property,Village/City/Town/Suburb,Loumbila Village,Village,Burkina Faso,Terrorists/Non-State Militia,Non-State Militia,Volunteers for the Defense of the Homeland (VDP),Militia Members,Burkina Faso,,,,,,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,,,,,,0,100.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,6.0,0.0,0.0,3.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Supplies stolen and buildings burned,0.0,,,,,,,,,,,,,,,,"""Six killed in northern Burkina Faso attack,"" Montage Africa, January 6, 2021.","""World: Attacks on Health Care Monthly News Brief - January 2021,"" ReliefWeb, February 9, 2021.","""At least 6 killed in northern Burkina Faso attack,"" Macau Business, January 6, 2021.",1,1,0,
202101080005,2021,1,8,,0,,Mali,Mopti,Isey,14.873014,-2.024499,1.0,0,,"01/08/2021: A suicide bomber detonated an explosives-laden vehicle targeting a military convoy of Malian and French forces in Isey village, Mopti Region, Mali. The assailant was killed and six French soldiers were injured in the blast. Jamaat Nusrat al-Islam wal Muslimin (JNIM) claimed responsibility for the incident and stated that the attack was carried out to avenge the Malian people after a French airstrike on January 3rd that hit a wedding party, and to avenge Prophet Muhammad over the subject of controversial cartoons.",1,1,0,1,Insurgency/Guerilla Action,0.0,1,1,Bombing/Explosion,,,Military,Military Unit/Patrol/Convoy,Malian Armed Forces,Joint Convoy,Mali,Military,Military Unit/Patrol/Convoy,Operation Barkhane,Joint Convoy,France,,,,,,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,,,,,"Jamaat Nusrat al-Islam wal Muslimin (JNIM) claimed responsibility for the incident and stated that the attack was carried out to avenge the Malian people after a French airstrike on January 3, 2022 that hit a wedding party, and to avenge Prophet Muhammad over the subject of controversial cartoons.",0,1.0,0.0,1.0,"Posted to website, blog, etc.",,,,,,Explosives,Vehicle,,,,,,,An explosives-laden motorized tricycle was used in the attack.,1.0,0.0,1.0,6.0,0.0,0.0,1,4.0,Unknown,-99.0,Vehicles damaged,0.0,,,,,,,,,,,,,,,,"""Six French soldiers injured in Mali,"" Anadolu Ajansi, January 9, 2021.","""Six French soldiers wounded in suicide bombing in Mali,"" CE Noticias Financieras English, January 9, 2021.","""Al-Qaeda belatedly claims Mali attack that injured French troops,"" RocketChat messaging service, January 15, 2021.",0,1,1,
202101080014,2021,1,6,,0,,Mali,Segou,Dogofry,14.800639,-6.020725,1.0,0,,"01/06/2021: Assailants set fire to rice fields in Dogofry, Segou, Mali. There were an unknown number of casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Muslim extremists.",1,1,1,0,,0.0,1,0,Facility/Infrastructure Attack,,,Business,Farm/Ranch,Unknown,Rice Farm,Mali,,,,,,,,,,,Muslim extremists,,,,,,,0,-99.0,0.0,0.0,,,,,,,Incendiary,Arson/Fire,,,,,,,,,0.0,0.0,,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Rice fields damaged,0.0,,,,,,,,,,,,,,,,"""Terrorism Digest: 8-9 Jan 21,"" BBC Monitoring, January 9, 2021.",,,-9,-9,0,
202101090006,2021,1,9,,0,,Burkina Faso,Nord,Koumbri,13.847778,-2.416944,1.0,0,,"01/09/2021: Assailants opened fire on a Volunteers for the Defense of the Homeland (VDP) patrol in Koumbri, Nord, Burkina Faso. Eleven assailants and one soldier were killed and six soldiers were injured in the ensuing clash with VDP and military forces. No group claimed responsibility for the incident; however, sources suspected the involvement of Muslim extremists.",1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Armed Assault,,,Terrorists/Non-State Militia,Non-State Militia,Volunteers for the Defense of the Homeland (VDP),Patrol,Burkina Faso,,,,,,,,,,,Muslim extremists,,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,12.0,0.0,11.0,6.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"""1 soldier, 11 terrorists killed in Burkina Faso,"" Xinhua News Agency, January 12, 2021.","""Burkina Faso: a soldier and eleven ""terrorists"" killed in the north,"" Press From, January 13, 2021.","""Burkina Faso.- Burkina Faso confirms the deaths of a military man and more than ten suspected terrorists in the north of the country,"" CE Noticias Financieras English, January 12, 2021.",-9,-9,0,
202101110015,2021,1,11,,1,,Mali,Timbuktu,Doukouria,16.116667,-3.25,1.0,0,,"01/11/2021: Assailants kidnapped the mayor of Doukouria, Aboubacrine Ag Mohamed Ahmed Aboutta, in Timbuktu, Mali. The outcome of the abduction is unknown. No group claimed responsibility for the attack; however, sources suspected the involvement of Muslim extremists.",1,1,1,0,,0.0,1,0,Hostage Taking (Kidnapping),,,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Doukouria City,Mayor: Aboubacrine Ag Mohamed Ahmed Aboutta,Mali,,,,,,,,,,,Muslim extremists,,,,,,,0,-99.0,0.0,0.0,,,,,,,Unknown,,,,,,,,,,0.0,0.0,,0.0,0.0,0,,,,,1.0,1.0,0.0,,-99.0,,,0.0,,,,,,Unknown,-99.0,,"""Suspected Jihadists kidnap city mayor in Mali,"" Panapress.com, January 13, 2021.",,,-9,-9,0,
202101130005,2021,1,13,,0,,Mali,Timbuktu,Oro Mourou,16.02737,-2.829837,1.0,1,"on the Douentza-Timbuktu road, 20km north of Bambara-Maoude.","01/13/2021: An explosive device detonated targeting a MINUSMA convoy followed by assailants opening fire along the Douentza-Timbuktu road, 20km north of Bambara-Maoude in Oro Mourou, Timbuktu, Mali. Four peacekeepers were killed and five others were injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,,0.0,1,0,Bombing/Explosion,Armed Assault,,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Convoy,International,,,,,,,,,,,Unknown,,,,,,,0,-99.0,0.0,0.0,,,,,,,Explosives,Unknown Explosive Type,Firearms,Unknown Gun Type,,,,,At least one roadside bomb and firearms were used in the attack.,4.0,0.0,0.0,5.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Vehicles damaged,0.0,,,,,,,,,,,,,,,,"""Four U.N. peacekeepers killed, five wounded in Mali attack,"" The National Post, January 14, 2021.","""Fourth Ivorian peacekeeper dies in Mali attack: UN,"" UrduPoint.com, January 14, 2021.","""Three Ivorian UN Peacekeepers Killed In Mali Attack,"" International Business Times, January 13, 2021.",-9,-9,1,
202101140004,2021,1,14,,0,,Mali,Mopti,Fatoma,14.614816,-4.06188,1.0,0,,"01/14/2021: Assailants attacked the residence of the Fatoma Deputy Mayor, Alhousseuni Keita, in Fatoma, Mopti, Mali. Keita was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Jamaat Nusrat al-Islam wal Muslimin (JNIM).",1,1,1,0,,0.0,1,0,Assassination,,,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Fatoma City,Deputy Mayor: Alhousseuni Keita,Mali,,,,,,,,,,,Jamaat Nusrat al-Islam wal Muslimin (JNIM),,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"""Terrorism Digest: 18-19 Jan 21,"" BBC Monitoring, January 19, 2021.",,,0,0,0,
202101170008,2021,1,17,,0,,Niger,Diffa,Chetimari,13.205347,12.422297,1.0,0,,"01/17/2021: Assailants attacked a military post in Chetimari, Diffa, Niger. The outcome of the attack is unknown. Boko Haram Al-Barnawi faction (Islamic State West Africa Province-ISWAP) claimed responsibility for the attack.",1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Unknown,,,Military,Military Barracks/Base/Headquarters/Checkpost,Niger Armed Forces,Checkpost,Niger,,,,,,,,,,,Boko Haram,Al-Barnawi faction (Islamic State West Africa Province-ISWAP),,,,,,0,-99.0,0.0,1.0,"Posted to website, blog, etc.",,,,,,Unknown,,,,,,,,,,0.0,0.0,,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"""Nigerien soldiers killed while pursuing jihadists,"" Montage Africa, January 19, 2021.","""IS claims it killed three soldiers in Niger,"" Telegram messaging service, January 19, 2021.",,1,1,0,
202101170022,2021,1,17,,0,,Mali,Segou,Farabougou,14.783714,-6.230681,1.0,0,,"01/17/2021: Assailants set fire to rice farms in Farabougou, Segou, Mali. There were no reported casualties. No group claimed responsibility for the incident; however, sources attributed the attack to Muslim extremists.",1,1,1,0,,0.0,1,0,Facility/Infrastructure Attack,,,Business,Farm/Ranch,Unknown,Rice Farm,Mali,,,,,,,,,,,Muslim extremists,,,,,,,0,-99.0,0.0,0.0,,,,,,,Incendiary,Arson/Fire,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Rice fields damaged,0.0,,,,,,,,,,,,,,,,"""Terrorism Digest: 19-20 Jan 21,"" BBC Monitoring, January 20, 2021.",,,-9,-9,0,
202101180012,2021,1,18,,0,,Niger,Diffa,Unknown,16.0,13.5,4.0,0,near border with Chad.,"01/18/2021: An explosive device detonated targeting a military vehicle in near the Chad border, Diffa, Niger. Four soldiers were killed and eight others were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram Al-Barnawi faction (Islamic State West Africa Province-ISWAP).",1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Bombing/Explosion,,,Military,Military Unit/Patrol/Convoy,Niger Army,Patrol,Niger,,,,,,,,,,,Boko Haram,Al-Barnawi faction (Islamic State West Africa Province-ISWAP),,,,,,0,-99.0,0.0,0.0,,,,,,,Explosives,Landmine,,,,,,,An artisanal landmine was used in the attack.,4.0,0.0,0.0,8.0,0.0,0.0,1,4.0,Unknown,-99.0,Military Vehicle damaged,0.0,,,,,,,,,,,,,,,,"""Turkey condemns deadly terror attack in Niger,"" Anadolu Agency (AA), January 19, 2021.","""Nigerien soldiers killed while pursuing jihadists,"" Montage Africa, January 19, 2021.","""IS claims it killed three soldiers in Niger,"" Telegram messaging service, January 19, 2021.",1,1,0,
202101190020,2021,1,19,,1,2021-01-21,Burkina Faso,Cascades,Toumousseni,10.626172,-4.905959,1.0,1,,"01/19/2021: Assailants kidnapped and later killed a Catholic priest in near Toumousseni, Cascades, Burkina Faso. The body of the priest was found two days later. No group claimed responsibility for the incident; however, sources suspected the involvement of Muslim extremists.",1,1,1,0,,0.0,1,0,Hostage Taking (Kidnapping),,,Religious Figures/Institutions,Religious Figure,Unknown,Catholic Priest: Father Rodrigue Sanon,Burkina Faso,,,,,,,,,,,Muslim extremists,,,,,,,0,-99.0,0.0,0.0,,,,,,,Unknown,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,1.0,0.0,,2.0,,,0.0,,,,,,Hostage(s) killed (not during rescue attempt),0.0,,"""Sahel: Catholic priest missing in jihadist-hit Burkina Faso,"" The North Africa Journal, January 20, 2021.","""Missing Catholic priest found dead in Burkina Faso,"" Macau Business, January 22, 2021.","""Burkina Faso: priest missing since Tuesday found dead.,"" NewExpressNews.com, January 22, 2021.",-9,-9,0,
202101210007,2021,1,21,,0,,Mali,Mopti,Unknown,14.56514,-2.444683,4.0,0,between Koro and Mondoro.,"01/21/2021: Assailants attacked Malian soldiers between Koro and Mondoro, Mopti, Mali. Three soldiers were killed and five others were wounded in the attack. No group claimed responsibility; however, sources attributed the attack to Muslim extremists.",1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Bombing/Explosion,,,Military,"Military Personnel (soldiers, troops, officers, forces)",Malian Armed Forces,Soldiers,Mali,,,,,,,,,,,Muslim extremists,,,,,,,0,-99.0,0.0,0.0,,,,,,,Explosives,Unknown Explosive Type,,,,,,,A roadside bomb was used in the attack.,3.0,0.0,0.0,5.0,0.0,0.0,1,4.0,Unknown,-99.0,Military vehicle damaged,0.0,,,,,,,,,,,,,,,,"""Three Malian troops killed by roadside bomb,"" News24, January 22, 2021.","""Three Malian soldiers killed by explosive device,"" Journal du Cameroun, January 22, 2021.","""Terrorism Digest: 24-25 Jan 21,"" BBC Monitoring, January 25, 2021.",-9,-9,0,
202101250019,2021,1,25,,0,,Mali,Timbuktu,Goundam,16.417596,-3.664859,1.0,0,,"01/25/2021: Assailants attacked a gendarmerie post at the entrance to Goundam, Timbuktu, Mali. One soldier was killed and two were injured in the attack. No group claimed responsibility for the incident.",1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Armed Assault,,,Military,Military Barracks/Base/Headquarters/Checkpost,Mali Gendarmerie,Paramilitary Post,Mali,,,,,,,,,,,Unknown,,,,,,,0,-99.0,0.0,0.0,,,,,,,Firearms,Unknown Gun Type,,,,,,,,1.0,0.0,0.0,2.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"""Mali announces the ""neutralization"" of ""a hundred"" of suspected terrorists in an operation alongside France,"" CE Noticias Financieras English, January 27, 2021.",,,-9,-9,0,
